email,name,businessName,category,city,state,zipCode,businessDescription,phone,phone,website,dontationLink,image,inNeed
,,Frederick's Wine & Dine,,Warrensville Heights,OH,,,+112165815299,+12165815299,http://www.fredericksdine.com/?fbclid=IwAR3kyCA5-WiBMaNl_S0c88WShOirYvqYUaZh2WkqWNpzY3SvHaX7LHBjXug,,,
,,Fresh & Meaty Burgers,,Cleveland Heights,OH,,,+112163714400,+12163714400,http://freshandmeaty.com/index.php/ohio/,,,
,,Good Fellas BBQ,,Cleveland Heights,OH,,,+112168481200,+12168481200,https://www.facebook.com/pages/Goodfellows%20BBQ/382711585557524/,,,
,,Harvard Wine & Grill,,Cleveland,OH,,,+112162951818,+12162951818,https://www.facebook.com/Harvard-Wine-Grill-117598118266431/,,,
,,Heights Soul Food & Grill,,Cleveland Heights,OH,,,+112167271689,+12167271689,https://www.facebook.com/soulfood2238,,,
,,Hot Sauce Williams,,Cleveland,OH,,,+112169214704,+12169214704,https://www.facebook.com/pages/Hot%20Sauce%20Williams%20Barbecue%20Restaurant/117286174957185/,,,
,,Incredible Foodz,,Cleveland Heights,OH,,,+112168629325,+12168629325,https://www.incrediblefoodz.com/,,,
,,Irie Jamaican Kitchen,,Euclid,OH,,,+112163506112,+12163506112,https://www.iriejakitchen.com/,,,
,,Kevante's Restaurant & Lounge,,Richmond Heights,OH,,,+114404460000,+14404460000,kevantes.com,,,
,,Kim's Wings,,Cleveland,OH,,,+112166816644,+12166816644,http://www.kimswings.com/,,,
,,Lee's Seafood Boil,,Cleveland Heights,OH,,,+112164597777,+12164597777,https://www.leeseafoodboil.com/,,,
,,Legends Bistro,,Euclid,OH,,,+112167381955,+12167381955,https://www.legendsbistrocle.com/?fbclid=IwAR1zJQ29qhUUrOsKEkLnkmUwEp4RB3tEXy9xT6tiUw1p2X3aGS7pBv35kfo,,,
,,New World Restaurant,,Cleveland,OH,,,+112169385261,+12169385261,https://newworldrestaurant8.wixsite.com/soulfood,,,
,,Open Pitt BBQ,,Cleveland,OH,,,+112168517709,+12168517709,https://www.groupon.com/biz/cleveland/open-pit-barbecue-carry-out?fbclid=IwAR0gzeX3kZzm6qkEwsQZ9SIyI2-jfGF2W__xEVAblnmp_pHAx6XWIYS5op0,,,
,,Ronnie & CJ's,,Euclid,OH,,,+112168605446,+12168605446,https://www.facebook.com/Ronnieandcjs,,,
,,Sam Sylk's Chicken & Fish,,Shaker Heights,OH,,,+112169217955,+12169217955,https://www.samsylkchickenandfish.com/,,,
,,Sauce the City,,Cleveland,OH,,,+112167955033,+12167955033,https://www.saucethecitycleveland.com/?fbclid=IwAR2mZpdhYYFru5PVdAOdRWAu04Bi-aDmJrTr760wKpQisnxVSL45ruKvUPk,,,
,,Southern Cafe,,Lakewood,OH,,,+112168014535,+12168014535,https://www.southerncafeohio.com/,,,
,,Subcity,,Euclid,OH,,,+112163833856,+12163833856,https://www.subcityrestaurants.com/?fbclid=IwAR1d1gr_xyvZtoF2BDQb03X2QLcfj7fAH1_vPhaNsF7hWASYfA5NLFtVewU,,,
,,Sunshine Cafe,,Cleveland,OH,,,+112162660140,+12162660140,https://www.facebook.com/sunshinecafecle,,,
,,Swerve Grille,,Beachwood,OH,,,+112169916787,+12169916787,https://www.swervegrillecle.com/,,,
,,Take 5 Live,,Cleveland,OH,,,+112168615299,+12168615299,https://www.facebook.com/take5live,,,
,,Taste of Jamaica,,Lyndhurst,OH,,,+114405657230,+14405657230,http://www.tasteofjamaica5104.com/?fbclid=IwAR1gLXVPBFjXyMMHpur4sYocP1ZWJZbEQIjuPUeRZId9V-e8q9UNDdU7zQU#eat-together,,,
,,The Crispy Chick,,Cleveland,OH,,,+112163314700,+12163314700,http://thecrispychick.com/,,,
,,The Fresh Fix of Heights,,Cleveland,OH,,,+112166005423,+12166005423,https://freshfixofheights.com/?fbclid=IwAR0NYJ6Sq7qeCQEWCZaUvcrgaE-TT-7EMs9JQBxjg81ZEUrHA4fgn6sYK-s,,,
,,The Original Grill,,Cleveland,OH,,,+112163837500,+12163837500,https://www.facebook.com/The-Original-Grill-Restaraunt-180109138704244,,,
,,The Rib Cage Smokehouse,,Cleveland Heights,OH,,,+112163217427,+12163217427,https://ribcagesmokehouse.com/,,,
,,The Sweet Fix Bakery,,Cleveland,OH,,,+112163719866,+12163719866,https://www.thesweetfixbakery.com/home,,,
,,Zanzibar Soul Fusion,,Cleveland,OH,,,+112167521035,+12167521035,zanzibarohio.com,,,
,,Zoma Ethiopian,,Cleveland,OH,,,+112164653239,+12164653239,zomacleveland.com,,,
,,Just the 2 of Us Chicken & Waffles,restaurant,Kailua-Kona,HI,96740,,,,https://just2ofussoutherncuisine.com,,,
,,Cool Runnings Food Truck,Catering,Kailua-Kona,HI,96740,,,,https://www.coolrunningscatering.com/,,,
,,Rebel Kitchen,restaurant,Kealakekua,HI,96750,,,,https://rebelkitchen.com,,,
,,Fit by Whitt,fitness,Hilo,HI,96720,,,,https://fitbywhitt.com,,,
,,The Brave Fitness,fitness gym,Hilo,HI,96720,,,,https://www.facebook.com/Thebravefitness,,,
,,D Green's BBQ,restaurant,Koloa,HI,96756,,,,https://www.yelp.com/biz/d-greens-bbq-koloa,,,
,,Pau Hana Pours Mobile Bar,mobile bar service!,,HI,,,,,https://pauhanapours.com,,,
,,The Greenery Cafe,cafe,Lihue,HI,96766,,,,http://www.thegreenerycafe.com/,,,
,,Nom Kauai,hawaiian,Kapaa,HI,96746,,,,https://www.nomkauai.com,,,
,,Slow Island Co,artisanal grocery,Kapaa,HI,96746,,,,https://www.gidaskitchen.com/buy-online,,,
,,All Love Kauai,clothing,Kapaa,HI,96746,,,,https://alllovekauai.com,,,
,,Charles Woolfork,personal development,,HI,,,,,https://www.charleswoolfork.com,,,
,,Bark! Bark! Backyard,dog daycare,Lihue,HI,96766,,,,http://www.barkbarkbackyard.com,,,
,,Justin Blake Tattoos,tattoo,,HI,,,,,https://www.instagram.com/justinblaketattoos/,,,
,,Farmacy Health Bar,cafe,Wailuku,HI,96793,,,,https://www.instagram.com/farmacyhealthbar/,,,
,,Sal Pepe Cucina,pizza,Lahaina,HI,96761,,,,https://www.salepepemaui.com,,,
,,Sol Brother's BBQ,southern style bbq,Kihei,HI,96753,,,,https://www.instagram.com/solbrothersbbq/,,,
,,Rock Flower Beauty,esthetician,Haiku,HI,96708,,,,https://www.rockflowerbeauty.com,,,
,,Drip Motor Spa,auto detailing,Kihei,HI,96753,,,,https://www.vagaro.com/us02/dripmotorspa,,,
,,Woven Lens,professional photography,,HI,,,,,http://kyraglover.com,,,
,,Rabbitt Music,recording artist,,HI,,,,,https://www.rabbittmusic.com,,,
,,Sugar Waves,clothing,,HI,,,,,https://www.shopsugarwaves.com,,,
,,Marsha Wald,personal development,Lahaina,HI,96761,,,,https://artoflivingmaui.com,,,
,,Maui Curl Stylist - Raquel Noriko,hair salon,Kahului,HI,96732,,,,https://raquelnorikocurlstudio.com,,,
,,Ethiopian Love Cafe,ethiopian,Honolulu,HI,96817,,,,https://www.instagram.com/ethiopianlovehi/?hl=en,,,
,,Hughley's Southern Cuisine,southern,Aiea,HI,96701,,,,http://www.hawaiimilitarycatering.com/hughley-s-southern-cuisine.html,,,
,,Aloha Sub Wahiawa,deli,Wahiawa,HI,96786,,,,https://alohasubwahiawa.weebly.com,,,
,,Fresh Over Flesh,plant based cuisine,Honolulu,HI,96816,,,,freshoverflesh.org,,,
,,What's Posh Cooking,Caribbean catering,,HI,,,,,https://www.instagram.com/whatsposhcooking/,,,
,,Creative Cakes & Snacks,Custom cakes and desserts,Aiea,HI,96782,,,,https://www.instagram.com/creativecakesandsnacks/,,,
,,Le Crepe Cafe,Sweet and savory crepes,Honolulu,HI,96822,,,,https://www.lecrepecafe.com,,,
,,Local Joe HI,Coffee shop,Honolulu,HI,96817,,,,https://order.shopkeep.com/localjoe,,,
,,Elisabeth Kitchen,Private dining,,HI,,,,,https://www.elisabethkitchen.com/,,,
,,Garibaldis (pizza),pizza,Honolulu,HI,96814,,,,https://www.garibaldishawaii.com,,,
,,Flex Hard Pro,personal training and fitness,Honolulu,HI,96826,,,,https://www.yelp.com/biz/flex-hard-pro-fitness-honolulu,,,
,,Agape Designs Hawaii,curated gift boxes,Kapolei,HI,96707,,,,https://www.agapedesignshawaii.com,,,
,,Buss a Band Ent,"entertainment, nightlife",,HI,,,,,https://instagram.com/bussabandent?igshid=1dkluimxaigb8,,,
,,Like New Car Detailing,auto detailing,Waipahu,HI,96797,,,,https://likenewcardetailing.com/,,,
,,Planes and Champagne,personal concierge,,HI,,,,,https://www.planesandchampagne.com/,,,
,,Five Shield Forge,blade smith,,HI,,,,,https://www.fiveshieldforge.com/,,,
,,Raw Body Essentials,self care products,Kaneohe,HI,96744,,,,https://www.instagram.com/rawbodyessentials/,,,
,,Jungle Gym Hawaii,personal training,Honolulu,HI,96814,,,,https://www.instagram.com/junglegymhawaii/,,,
,,Auds & Ends Hawaii,accessories,,HI,,,,,https://audsandendshawaii.com/,,,
,,Sons of Aloha Movers,movers,Mililani,HI,96789,,,,http://www.sonsofalohahawaii.com,,,
,,The Party Store Hawaii,party supplies,Kapolei,HI,96707,,,,http://thepartystorehawaii.com,,,
,,House of Healing Hawaii,spiritual healing,Kapolei,HI,96707,,,,https://www.houseofhealinghawaii.com,,,
,,Locs Hawaii,"hair twist, dread and braid services",Honolulu,HI,96816,,,,https://www.instagram.com/locs_hawaii/,,,
,,Me Amoure Styles,wigs,Kapolei,HI,96707,,,,www.meamoure.com,,,
,,OTA International,beauty and barber studio,Honolulu,HI,96816,,,,https://otaintl.com,,,
,,Gem Braids and More,hair braiding,,HI,,,,,https://www.instagram.com/gemsbraidsandmore808/,,,
,,Flojos African Braiding,hair braiding,Kapolei,HI,96707,,,,http://flojosafricanbraiding.com,,,
,,Elite Prep Hawaii,"Education consulting, test prep",,HI,,,,,https://www.eliteprephawaii.com/,,,
,,One Click Business Solutions,Social media consulting,,HI,,,,,http://bit.ly/oneclickbizss,,,
,,Fat Cheeks,Fusion cooking,Honolulu,HI,96814,,,,https://www.fatcheekshawaii.com/,,,
,,Kannaseurs,Infused chef,,HI,,,,,www.kannasseurs.com,,,
,,Jamrock Lounge,Carribbean and American Food Delivery,,HI,,,,,https://www.jamrocklounge.com/,,,
,,Free Will Fishing,Fishing charter/services,,HI,,,,,https://www.instagram.com/freewillfishing808/,,,
,,Bundles by Bell,hair services,,HI,,,,,www.bundlesbybell.com,,,
,,The Popolo Project,,,HI,,,,,https://www.thepopoloproject.org,,,
,,Kamakakehau Fernandez,,,HI,,,,,https://www.kamakakehau.com,,,
,,Jewels by Jas,,,HI,,,,,https://www.instagram.com/jewelsbyjas_/,,,
,,Island Black Girlz,,,HI,,,,,https://www.instagram.com/islandblackgirlz/,,,
,,Ohana Chewelry Box,,,HI,,,,,https://ohanachewelrybox.com/,,,
,,Love Fitness Apparel,,,HI,,,,,https://lovefitnessapparel.com,,,
,,Muscles and Donuts,,,HI,,,,,https://musclesanddonuts.com,,,
,,Vida Chic Events,,,HI,,,,,https://www.vidachicweddingsandevents.com,,,
,,Nikoi by Kai,,,HI,,,,,https://nikoibykai.com,,,
,,LWS Boutique,Jewelry & Home Decor,,HI,,,,,www.lwsboutique.com,,,
,,LW Designs,Graphic Design,,HI,,,,,www.custombylakieshanicole.com,,,
,,Essence of Birth,,,HI,,,,,https://www.essenceofbirth.com,,,
,,Maya's Tapas and Wine,Restaurant,,HI,,,,,https://www.mayastapasandwine.com,,,
,,Capoeira Besouro,Fitness Training,,HI,,,,,http://www.capoeirabesourohawaii.com,,,
,,Humble Soul,Home Juicing Business,,HI,,,,,https://www.humblesoullifeofajuicer.com,,,
,,Esperance Rakotonirina Artist,,,HI,,,,,https://www.instagram.com/808hawaiiartist/,,,
,,The Yoga Nest HI,Fitness,,HI,,,,,http://www.theyoganesthi.com,,,
,,Kye Tea House,Tea,,HI,,,,,https://kyeteahouse.com,,,
,,Chef Simmy's Sensations,Chef,,HI,,,,,https://www.instagram.com/chef_simmy_sensations/,,,
,,Safari Tech,Tech,,HI,,,,,https://safaritechhi.com,,,
,,Jewlery by Justine,Jewlery,,HI,,,,,https://www.instagram.com/jewelrybyjustine/,,,
,,Manny's Diving and Adventures,Diving / Fitness,,HI,,,,,https://mannysdivingadventures.com,,,
,,Sparkle My Creations,,,HI,,,,,https://www.sparklemycreations.com,,,
,,Pepper Lamb - Powerfull Comedy,"Emcee Services, Comedian,",,HI,,,,,https://pepperlambcomedy.com/,,,
,,Anthony Hyland,"Public Speaker, Author",,HI,,,,,https://www.instagram.com/anthonyihyland/,,,
,,DJ Quality,DJ,,HI,,,,,https://www.instagram.com/qualitysmusic/,,,
,,Dreamface Makeup,Make Up Artist,,HI,,,,,https://www.instagram.com/dreamfacethemua/,,,
,,Teekah Be Artistry,Artist,,HI,,,,,https://www.instagram.com/teekah_be/,,,
,,Nicole Woo,Artist,,HI,,,,,http://seedrising.com/,,,
,,Tenisha Smith,Nail services,,HI,,,,,https://www.instagram.com/nailedbyte/,,,
,,Locs by Lyse,Hair Services,,HI,,,,,https://www.styleseat.com/m/v/locsbylyse?utm_campaign=vanity,,,
,,Houston This Is It Soul Food,Restaurant,Houston,TX,77004,,+117135212920,+17135212920,houstonthisisit.com,,,
,,Catfish Station,Restaurant,Spring,TX,77379,,+118324276380,+18324276380,https://catfishstation.com/,,,
,,Mikki's Soul Food Cafe,Restaurant,Houston,TX,77031,,+112815685115,+12815685115,https://www.mikkiscafe.com/,,,
,,Mama's Oven,Restaurant,Houston,TX,77025,,+117136613656,+17136613656,https://www.facebook.com/pages/Mamas-Oven/113595065339218,,,
,,"Esther's Cajun Cafe and
Soulfood",Restaurant,Houston,TX,77022,,+117136991212,+17136991212,https://www.estherscajunsoul.com/,,,
,,Soul Food Vegan,Restaurant,Houston,TX,77004,,+117134294388,+17134294388,https://soulfoodveganhtx.com/,,,
,,Indigo,Restaurant,Houston,TX,77022,,+118325826388,+18325826388,https://www.htxindigo.com/,,,
,,Kulture,Restaurant,Houston,TX,77010,,+117133579697,+17133579697,www.giftfly.com/shop/the-breakfast-klub-1,,,
,,Lucille's,Restaurant,Houston,TX,77004,,+117135682505,+17135682505,http://lucilleshouston.com/,,,
,,Reggae Hut,Restaurant,Houston,TX,77004,,+117135207171,+17135207171,https://www.orderreggaehut.com/,,,
,,Cool Runnings,Restaurant,Houston,TX,77071,,+117137771566,+17137771566,https://www.coolrunningsjamaicangrill.com/,,,
,,Avalon Diner,Restaurant,Houston,TX,77477,,+112812400213,+12812400213,http://avalondiner.com/menucatering/stafford-menu/,,,
,,Craft Burger (fin hall),Restaurant,Houston,TX,77002,,+118322913651,+18322913651,https://craftburgerfoodtruck.com/,,,
,,French Fry House,Restaurant,Houston,TX,77004,,+117134975860,+17134975860,https://www.instagram.com/thefrenchfryhouse/,,,
,,Turkey Leg Hut,Restaurant,Houston,TX,77004,,+118327870770,+18327870770,https://theturkeyleghut.com/,,,
,,THE Breakfast Klub,Restaurant,Houston,TX,77002,,+117135249901,+17135249901,https://thebreakfastklub.com/,,,
,,The Stuffed Baked Potato Factory,Restaurant,Houston,TX,77021,,+118324879477,+18324879477,https://thestuffedbakedpotatofactory.com/martin-luther-king-jr-location/,,,
,,Frenchy's Chicken (CENTRAL SOUTHWEST),Restaurant,Houston,TX,77045,,+117134345410,+17134345410,http://www.frenchyschicken.com/,,,
,,Frenchy's Chicken (MO CITY),Restaurant,Houston,TX,77031,,+112814954415,+12814954415,,,,
,,"Frenchy's Chicken
(WESTCHASE/BRIAR)",Restaurant,Houston,TX,77042,,+117137842117,+17137842117,,,,
,,"Frenchy's Chicken
(LANGHAM CREEK)",Restaurant,Houston,TX,77433,,+118326744943,+18326744943,,,,
,,"Frenchy's Chicken
(GREENPOINT)",Restaurant,Houston,TX,77090,,+112816454993,+12816454993,,,,
,,"Frenchy's Chicken
(RIDGEPOINT)",Restaurant,Houston,TX,77038,,+112816458284,+12816458284,,,,
,,"Frenchy's Chicken
(ACRE HOMES)",Restaurant,Houston,TX,77038,,+118325982949,+18325982949,,,,
,,"Frenchy's Chicken
(HUMBLE)",Restaurant,Houston,TX,77396,,+118329955958,+18329955958,,,,
,,"Frenchy's Chicken
(UofH)",Restaurant,Houston,TX,77004,,+117137482233,+17137482233,,,,
,,Ray's BBQ Shack,Restaurant,Houston,TX,77021,,+117137484227,+17137484227,https://www.raysbbqshack.com/,,,
,,Burns Original BBQ,Restaurant,Houston,TX,77088,,+112819995559,+12819995559,https://burnsoriginalbbq.com/,,,
,,Gatlin's BBQ,Restaurant,Houston,TX,77018,,+117138694227,+17138694227,https://www.gatlinsbbq.com/,,,
,,R&R Bar-b-que & Catering,Restaurant,Arcola,TX,77583,,+112814313777,+12814313777,https://www.restaurantji.com/tx/houston/r-r-bar-b-que-and-catering-services-/,,,
,,Triple J's Smokehouse,Restaurant,Houston,TX,77028,,+117136356381,+17136356381,http://triplejsmokehouse.com/,,,
,,Ty's Gourmet Spices and Smoked Meats,Restaurant,,TX,,,+117133060185,+17133060185,https://www.facebook.com/tysspice/,,,
,,Green Seed Vegan,Restaurant,Houston,TX,77004,,+118443658346,+18443658346,https://www.greenseedvegan.com/,,,
,,Soul Food Vegan,Restaurant,Houston,TX,,,+117134294388,+17134294388,https://soulfoodveganhtx.com/,,,
,,Lindiana's Southern Vegan Kitchen,Restaurant,Houston,TX,77004,,+118327926471,+18327926471,https://www.facebook.com/lindianaskitchen/,,,
,,Sunshine's Health Food & Vegetarian Deli,Restaurant,Houston,TX,77054,,+117136432884,+17136432884,https://sunshines-health-food-store-vegetarian-deli.myshopify.com/,,,
,,Bee Fit Foods,Restaurant,Houston,TX,77025,,+112818650601,+12818650601,beefitfoods.com,,,
,,Houston Sauce Co.,Restaurant,Houston,TX,77087,,,,https://www.houstonsauceco.com/,,,
,,Blue Nile Ethiopian,Restaurant,Houston,TX,77063,,+117137826882,+17137826882,http://bluenilerestaurant.com/,,,
,,EaDeaux's,Restaurant,Houston,TX,77003,,+112817638722,+12817638722,eadeauxs.com,,,
,,Thibodeaux Cookers,Restaurant,Pearland,TX,,,+118325093500,+18325093500,http://thibodeauxcookers.com/,,,
,,OMG Baked Potatoes,Restaurant,Houston,TX,77045,,+118328194664,+18328194664,https://roaminghunger.com/omg-baked-potatoes/,,,
,,Sweetie Sweets,Restaurant,,,,,+118326232236,+18326232236,https://www.sweetiesweets.net/,,,
,,Crumbville,Restaurant,Houston,TX,77396,,+112819353352,+12819353352,www.crumbvilletx.com,,,
,,SmallCakes,Restaurant,Humble,TX,77396,,+112816710104,+12816710104,https://www.smallcakeshouston.com/,,,
,,Sugar Rush,Restaurant,Houston,TX,,,+117136607874,+17136607874,http://www.sugarrushtoonorth.com/menu-1,,,
,,Not Jus Donuts,Restaurant,Houston,TX,77003,,+117139519211,+17139519211,https://www.notjusdonuts.net/,,,
,,Candy Shack Daiquiris,Restaurant,Houston,TX,,,+118328345944,+18328345944,https://candyshackdaiquiris.com/,,,
,,Toni's Cafe,Restaurant,Houston,TX,77021,,+117136458664,+17136458664,https://www.yelp.com/biz/tonis-cafe-houston,,,
,,Lacey's Cafeteria & Restaurant,Restaurant,Houston,TX,77078,,+117136313962,+17136313962,https://www.yelp.com/biz/lacys-cafeteria-and-restaurant-houston,,,
,,Mark Latique Catering Co,Catering,Houston,TX,77045,,+117134334011,+17134334011,,,,
,,Lemond Catering & Special Events,Catering,Houston,TX,77009,,+117137900441,+17137900441,http://www.lemondkitchen.com/,,,
,,Ace's Place (Food Truck),Food Truck,Lexington,KY,,,+118596840999,+18596840999,https://www.facebook.com/ACES-PLACE-2315536291807364/,,,
,,Baazar Eatery,Restaurant,Lexington,KY,,,+118593680132,+18593680132,https://www.facebook.com/BazaarEatery/,,,
,,Bar Louie (Lexington Franchise),Restaurant,Lexington,KY,,,+118592454754,+18592454754,https://www.facebook.com/BarLouiefayettemall/,,,
,,Beach House Coffee and Tapas,Restaurant,Lexington,KY,,,+118592060986,+18592060986,https://www.facebook.com/beachhouselex/,,,
,,Blue Skillet,Restaurant,Lexington,KY,,,+118595379257,+18595379257,https://www.facebook.com/pg/Blue-Skillet-1617471611801476/about/?ref=page_internal,,,
,,Brothers Bar and Grill,Restaurant,Lexington,KY,,,+118593034020,+18593034020,https://www.facebook.com/BrosBarandGrill/,,,
,,CanDees The Suite of Sweets,Restaurant,Lexington,KY,,,+118596996144,+18596996144,https://www.supportblackowned.com/9570-candees-the-suite-of-sweets,,,
,,Creaux,Restaurant,Lexington,KY,,,+118594698960,+18594698960,https://www.creauxlex.com/,,,
,,Daughter’s Southern (Food Truck),Food Truck,Lexington,KY,,,+118595762804,+18595762804,https://www.facebook.com/DaughtersSouthern/,,,
,,Dickey's BBQ (Lexington Franchise),Restaurant,Lexington,KY,,,+118593037445,+18593037445,https://www.facebook.com/dickeyslex/,,,
,,Eiffel PIzza,Restaurant,Lexington,KY,,,+118595238300,+18595238300,https://www.eiffelpizzamenu.com/,,,
,,Fresh Bourbon,Restaurant,Lexington,KY,,,,,http://www.freshbourbon.com/,,,
,,From the Heart Catering,Restaurant,Lexington,KY,,,+118595524451,+18595524451,https://www.facebook.com/From-the-Heart-Catering-525078621011055/,,,
,,Genesis Coffee House,Restaurant,Lexington,KY,,,,,https://www.facebook.com/genesiscoffeehouse/,,,
,,Graze,Restaurant,Lexington,KY,,,+118593092490,+18593092490,https://www.grazeky.com/#/,,,
,,Grime's,Restaurant,Lexington,KY,,,+118592550445,+18592550445,https://www.grimessfastfood.com/,,,
,,Heart of Grace Cafe,Restaurant,Lexington,KY,,,+118599169355,+18599169355,https://www.facebook.com/heartofgraceCafeandCatering/,,,
,,Indi's,Restaurant,Lexington,KY,,,+118592337985,+18592337985,https://www.menupix.com/lexington/restaurants/1705358/Indis-Fast-Food-Restaurant-Lexington-KY,,,
,,JC's Smokehouse,Restaurant,Lexington,KY,,,+118593056074,+18593056074,https://www.facebook.com/JCsNicholasville/,,,
,,Joella's Hot Chicken (Lexington Franchise),Restaurant,Lexington,KY,,,+118592699593,+18592699593,https://joellas.com/locations-kentucky-lexington-cochran.php,,,
,,Josanne's Homestyle Kitchen,Restaurant,Lexington,KY,,,+118592450110,+18592450110,https://www.facebook.com/pg/JosannesHomestyleSoulKitchen/about/?ref=page_internal,,,
,,Kats Kitchen,Restaurant,Lexington,KY,,,+118594578019,+18594578019,https://www.facebook.com/katskitchen591/,,,
,,Kentucky Blended,Restaurant,Lexington,KY,,,,,https://www.facebook.com/KyBNutrition/,,,
,,Louisiana Passion,Restaurant,Lexington,KY,,,+113377819102,+13377819102,https://www.facebook.com/Louisiana-Passion-258371604188362/,,,
,,Mama Dee’s Coney Island,Restaurant,Lexington,KY,,,+118595231001,+18595231001,https://www.facebook.com/pg/mamadeesconeyislandlexington/about/?ref=page_internal,,,
,,Mi Mi's Southern Style Cooking,Restaurant,Lexington,KY,,,+118595230490,+18595230490,https://www.facebook.com/pg/mimissouthernstylecooking/about/?ref=page_internal,,,
